Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q9BTE1 (gene DCTN5):  Dynactin subunit 5,DCTN5,10,0.5,216098.35,300350.4543196622,False,1,0.14285714285714285,99560.0,243871.19879149323,False,1.0,2.1705338489135144,1.1180499212219344,1.0,1.6551278053214054,0.09789857573826456,0.22197910211124447,2499.5,0.8904174377146337,0.3817309808099094,0.6561241807870699,3471.0,93.0,0.16197530367160295,0.29825292145247834,3136.0,0.09789857573826456,0.5752828043504418,False,2499.5
Q6Y7W6 (gene GIGYF2):  GRB10-interacting GYF protein 2,GIGYF2,8,0.4,39170.845,62463.20663844016,False,2,0.2857142857142857,104458.57142857143,187011.7574935232,False,1.0,0.37498928488036964,-1.4150787229343438,-1.0,0.5389064557668863,0.5899514024660321,0.7101795938483348,4939.0,-1.3082339784420516,0.2026951339691348,0.6324960057013681,1840.0,70.0,1.0,1.0,5690.5,0.2026951339691348,0.9316480502772406,False,1840.0
O95251 (gene KAT7):  Histone acetyltransferase KAT7,KAT7,8,0.4,2952672.5,4348656.890492598,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.7286110240978823,0.096211883593638,0.6324960057013681,579.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,579.0
Q12824 (gene SMARCB1):  SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,SMARCB1,2,0.1,36846.5,112229.8863171036,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.8358432899806222,0.411160873364516,0.6611125815316236,3708.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3708.0
O75689 (gene ADAP1):  Arf-GAP with dual PH domain-containing protein 1,ADAP1,5,0.25,197414.2,568545.3516450203,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,0.8839962391562628,0.3851209358778801,0.657538366083908,3491.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q9H9T3 (gene ELP3):  Elongator complex protein 3,ELP3,3,0.15,28832.45,106761.82694693597,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.6875474771713675,0.4980674910941292,0.6962829992143488,4265.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3680.0
Q16769 (gene QPCT):  Glutaminyl-peptide cyclotransferase,QPCT,7,0.35,171178.75,270994.7801705551,False,2,0.2857142857142857,18971.14285714286,31857.215443863497,False,1.0,9.023112169888387,3.1736251205832615,1.0,0.31052950170405935,0.7561583284149304,0.8746104279417362,5099.0,1.426477087443318,0.1661004803769311,0.6324960057013681,1415.0,81.5,0.46829797058649647,0.6036874875797403,4627.5,0.1661004803769311,0.8253377006624967,False,1415.0
P21283 (gene ATP6V1C1):  V-type proton ATPase subunit C 1,ATP6V1C1,11,0.55,243891.05,542246.1457446679,False,1,0.14285714285714285,20917.14285714286,51236.32687690185,False,1.0,11.659864430531217,3.543479109280202,1.0,1.8657629615177354,0.062074536439565675,0.19656936539195796,1841.0,1.0452428729842957,0.30591252185948065,0.6347736751634971,2869.0,99.0,0.08330791540810113,0.20221791691212157,2356.5,0.062074536439565675,0.45739401119610806,False,1841.0
A0A0C4DH25 (gene IGKV3D-20):  Immunoglobulin kappa variable 3D-20,IGKV3D-20,15,0.75,23710452.5,35404589.110968776,False,4,0.5714285714285714,7248378.571428572,8086679.0931514185,False,1.0,3.271138816266832,1.7097929839056518,1.0,0.8905044190237082,0.37319509665571704,0.5402456986105315,3956.5,1.1730942119192045,0.2518143417104124,0.6324960057013681,2361.0,96.5,0.1450220343782993,0.2832083329299292,3054.5,0.1450220343782993,0.7450069952074629,False,2361.0
O95166 (gene GABARAP):  Gamma-aminobutyric acid receptor-associated protein,GABARAP,6,0.3,1714917.5,3088135.7088571656,False,1,0.14285714285714285,36641.42857142857,89752.80344663677,False,1.0,46.802692111475615,5.548519611537315,1.0,0.8165382378538992,0.4141923629966906,0.5656500049982875,4273.5,1.383375176619523,0.17877984565154348,0.6324960057013681,1578.0,84.0,0.33248049936213253,0.47670719999867406,4154.5,0.17877984565154348,0.8785836566368274,False,1578.0
Q15404 (gene RSU1):  Ras suppressor protein 1,RSU1,14,0.7,5790923.4,8611838.904726187,False,3,0.42857142857142855,3413437.8571428573,8232448.84410025,False,1.0,1.696507639030367,0.7625679262271481,1.0,1.2799028324463546,0.2005793113632972,0.35946415487937255,3304.0,0.6117842586587728,0.5462044959933741,0.7007360564528408,4453.0,96.0,0.14767193087897612,0.28669402525999726,3071.0,0.14767193087897612,0.7466192708677725,False,3071.0
Q9UJY1 (gene HSPB8):  Heat shock protein beta-8,HSPB8,3,0.15,67656.0,204057.06871853277,False,1,0.14285714285714285,173028.57142857142,423831.7109227122,False,1.0,0.3910105680294443,-1.3547204944196123,-1.0,0.045785077175052,0.9634815530265537,1.0,5266.0,-0.829819860761749,0.41449464400997893,0.6611125815316236,3732.0,69.0,0.9643070445216702,1.0,5385.0,0.41449464400997893,1.0,False,3732.0
Q96FZ7 (gene CHMP6):  Charged multivesicular body protein 6,CHMP6,6,0.3,251481.0,625206.5537956236,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,1.0240444283278087,0.31562174810559024,0.6367660928456432,2951.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2620.0
Q9H1B7 (gene IRF2BPL):  Probable E3 ubiquitin-protein ligase IRF2BPL,IRF2BPL,7,0.35,49239.5,92444.7745216029,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.818653347947321,0.06896433333905408,0.1985720138517358,2006.5,1.356027225139869,0.18721316149749967,0.6324960057013681,1673.0,94.5,0.08490712066122437,0.20221791691212157,2439.5,0.06896433333905408,0.46807874027394386,False,1673.0
Q96AX1 (gene VPS33A):  Vacuolar protein sorting-associated protein 33A,VPS33A,4,0.2,38561.8,122401.93532399723,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,0.8020587027756433,0.4300775733085087,0.6623912662991422,3873.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,3190.5
P85037 (gene FOXK1):  Forkhead box protein K1,FOXK1,11,0.55,288758.75,417012.481682608,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.5488968201949644,0.010806426706669139,0.09155604787314313,668.5,1.7628819913876157,0.09014263950716261,0.6324960057013681,462.0,108.5,0.018184404511696412,0.12702216069468614,798.5,0.010806426706669139,0.22079158127393178,False,462.0
Q8IWA0 (gene WDR75):  WD repeat-containing protein 75,WDR75,2,0.1,21010.69,86047.49840667013,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.621640367310771,0.5398063009338845,0.7007360564528408,4425.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q06141 (gene REG3A):  Regenerating islet-derived protein 3-alpha,REG3A,16,0.8,16525858.0,18555914.70907096,False,1,0.14285714285714285,1138457.142857143,2788639.094026815,False,1.0,14.516012397718514,3.8595732889830905,1.0,3.0987121206595964,0.0019436377812315083,0.04212569159732082,244.5,2.102859695638026,0.045711668921797816,0.6324960057013681,82.0,118.0,0.006999050730283659,0.12693334809660636,259.5,0.0019436377812315083,0.12066726719594008,False,82.0
P42345 (gene MTOR):  Serine/threonine-protein kinase mTOR,MTOR,6,0.3,25893.145,71785.52921760398,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,0.9183009618003205,0.3672365858893011,0.6501564976357599,3369.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2620.0
O94992 (gene HEXIM1):  Protein HEXIM1,HEXIM1,7,0.35,356228.5,724598.7782095344,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.818653347947321,0.06896433333905408,0.1985720138517358,2006.5,1.2516076444587763,0.22229778924656007,0.6324960057013681,2055.0,94.5,0.08490712066122437,0.20221791691212157,2439.5,0.06896433333905408,0.46807874027394386,False,2006.5
Q9GZM5 (gene YIPF3):  Protein YIPF3,YIPF3,1,0.05,3201.95,13956.976472270058,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420522,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q6UXB8 (gene PI16):  Peptidase inhibitor 16,PI16,16,0.8,914659.05,1255228.583219426,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.707486283919948,0.00020932675036300442,0.0237162882283461,23.5,1.8551266225024052,0.07540789768201844,0.6324960057013681,332.0,126.0,0.0014761504879083902,0.12693334809660636,32.5,0.00020932675036300442,0.07114886468503831,False,23.5
Q9NVD7 (gene PARVA):  Alpha-parvin,PARVA,8,0.4,362364.21499999997,1004066.6557249017,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,0.9187977018328995,0.36698170963180476,0.6501564976357599,3365.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,1563.5
"Q9H9J2 (gene MRPL44):  39S ribosomal protein L44, mitochondrial",MRPL44,1,0.05,4399.15,19175.450287476953,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.584063870042052,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q92783 (gene STAM):  Signal transducing adapter molecule 1,STAM,14,0.7,1005216.05,1448738.9368546868,False,1,0.14285714285714285,100252.85714285714,245568.34525613586,False,1.0,10.026807002194184,3.325790353331302,1.0,2.5531493157611114,0.010675372014664244,0.09155604787314313,603.5,1.5823595146298326,0.12613770132153015,0.6324960057013681,959.0,108.0,0.029872494809679243,0.13551089243799141,1310.5,0.010675372014664244,0.22079158127393178,False,603.5
O14497 (gene ARID1A):  AT-rich interactive domain-containing protein 1A,ARID1A,2,0.1,1639.5700000000002,5791.652986246671,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7207166791032239,0.4777695796909487,0.6838766425418253,4166.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q9NX47 (gene MARCHF5):  E3 ubiquitin-protein ligase MARCHF5,MARCHF5,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q9H2U1 (gene DHX36):  ATP-dependent DNA/RNA helicase DHX36,DHX36,10,0.5,5232815.0,7809323.894260309,False,1,0.14285714285714285,225051.42857142858,551261.1658844153,False,1.0,23.25164089467629,4.53926062732645,1.0,1.6551278053214054,0.09789857573826456,0.22197910211124447,2499.5,1.6311321203247333,0.11539779242305885,0.6324960057013681,821.0,97.0,0.0995428721577828,0.22737026156073684,2599.5,0.09789857573826456,0.5752828043504418,False,821.0
Q69YN4 (gene VIRMA):  Protein virilizer homolog,VIRMA,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
P39900 (gene MMP12):  Macrophage metalloelastase,MMP12,2,0.1,28750.3,108325.20321564136,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.6756939192340806,0.5054377912973244,0.7001258098165398,4307.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q6NUQ4 (gene TMEM214):  Transmembrane protein 214,TMEM214,1,0.05,12784.1,55724.59998411832,False,1,0.14285714285714285,12140.42857142857,29737.855258706113,False,-1.0,1.0530188389751935,0.07453124705020577,1.0,-0.8073767044305543,0.41944948409527727,0.5656500049982875,4362.0,0.028042834819305914,0.9778506496966123,1.0,5407.0,64.0,0.5029226216676259,0.637170601161405,4696.0,0.41944948409527727,1.0,False,4362.0
A6NHR9 (gene SMCHD1):  Structural maintenance of chromosomes flexible hinge domain-containing protein 1,SMCHD1,12,0.6,48840.67,77296.5878626806,False,1,0.14285714285714285,16022.857142857143,39247.82422150876,False,1.0,3.0481873214930695,1.6079515640796305,1.0,2.0833495551435424,0.037219372794021356,0.14744407575639537,1467.5,1.0352047270369693,0.31048368180125996,0.6359606201224951,2909.0,99.0,0.08926798134706346,0.20967432154196086,2536.5,0.037219372794021356,0.3386641251994887,False,1467.5
Q08174 (gene PCDH1):  Protocadherin-1,PCDH1,2,0.1,13345.6,40345.247623976735,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.8421372169832796,0.40769548750253415,0.6608477386411024,3675.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3675.0
O76041 (gene NEBL):  Nebulette,NEBL,1,0.05,2535.65,11052.64210618891,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.584063870042052,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
"P29558 (gene RBMS1):  RNA-binding motif, single-stranded-interacting protein 1",RBMS1,7,0.35,501427.5,1156658.2710458392,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.818653347947321,0.06896433333905408,0.1985720138517358,2006.5,1.103672503895782,0.2802457468756487,0.6334312970174262,2637.0,94.5,0.08490712066122437,0.20221791691212157,2439.5,0.06896433333905408,0.46807874027394386,False,2006.5
P01706 (gene IGLV2-11):  Immunoglobulin lambda variable 2-11,IGLV2-11,14,0.7,46099710.0,68751996.57283932,False,1,0.14285714285714285,13230000.0,32406749.297021445,False,1.0,3.4844829931970156,1.8009446134874196,1.0,2.5531493157611114,0.010675372014664244,0.09155604787314313,603.5,1.172428138023612,0.2520766184494271,0.6324960057013681,2366.0,105.0,0.045712892986210715,0.15396876860112627,1767.0,0.010675372014664244,0.22079158127393178,False,603.5
Q14669 (gene TRIP12):  E3 ubiquitin-protein ligase TRIP12,TRIP12,4,0.2,17527.239999999998,56513.1691511138,False,1,0.14285714285714285,1867.5714285714287,4574.597058200641,False,1.0,9.385043978758102,3.2303635056088993,1.0,0.33497431574344955,0.7376444611224924,0.8705809802288412,5025.5,0.7046486382205165,0.4875420500950898,0.6887700380931342,4223.0,75.0,0.7133682102094849,0.8241585480460472,5158.0,0.4875420500950898,1.0,False,4223.0
Q8WX92 (gene NELFB):  Negative elongation factor B,NELFB,3,0.15,55636.3,171122.42695979387,False,1,0.14285714285714285,7099.714285714285,17390.677319548344,False,1.0,7.836413939095037,2.970193606399129,1.0,0.045785077175052,0.9634815530265537,1.0,5266.0,0.7208018626795761,0.47771807610064354,0.6838766425418253,4165.0,72.0,0.8932062738191374,0.9999753480211998,5320.5,0.47771807610064354,1.0,False,4165.0
Q14919 (gene DRAP1):  Dr1-associated corepressor,DRAP1,7,0.35,444578.5,781470.168671044,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.818653347947321,0.06896433333905408,0.1985720138517358,2006.5,1.4483489014789694,0.1599463445714561,0.6324960057013681,1348.0,94.5,0.08490712066122437,0.20221791691212157,2439.5,0.06896433333905408,0.46807874027394386,False,1348.0
P01130 (gene LDLR):  Low-density lipoprotein receptor,LDLR,2,0.1,23199.0,78341.69495868724,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7538994798742636,0.4579519942796465,0.6726099453156994,4062.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4062.0
P42356 (gene PI4KA):  Phosphatidylinositol 4-kinase alpha,PI4KA,1,0.05,2815.2,12271.172305855705,False,1,0.14285714285714285,152.92857142857142,374.5969670927703,False,-1.0,18.408593994525777,4.202307536100614,1.0,-0.8073767044305543,0.41944948409527727,0.5656500049982875,4362.0,0.5522460359055277,0.5856836200888719,0.7206097124053524,4848.0,64.0,0.5029226216676259,0.637170601161405,4696.0,0.41944948409527727,1.0,False,4362.0
P15085 (gene CPA1):  Carboxypeptidase A1,CPA1,8,0.4,584970.7,1088056.8371869684,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.368735948171727,0.18325614275932617,0.6324960057013681,1629.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,1563.5
Q7Z3B1 (gene NEGR1):  Neuronal growth regulator 1,NEGR1,4,0.2,261538.5,686555.5700398549,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,0.9698332643712321,0.3414196808875368,0.6413220094864596,3176.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,3176.0
Q9P270 (gene SLAIN2):  SLAIN motif-containing protein 2,SLAIN2,2,0.1,3280583.65,14237072.310025653,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.5866344557828559,0.5627095418564563,0.7007360564528408,4510.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q92879 (gene CELF1):  CUGBP Elav-like family member 1,CELF1,8,0.4,364038.8,561979.5552681254,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.6491657246468892,0.11162473026360213,0.6324960057013681,775.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,775.0
Q8IVM0 (gene CCDC50):  Coiled-coil domain-containing protein 50,CCDC50,12,0.6,516445.15,772764.2328941782,False,3,0.42857142857142855,100427.14285714286,116998.5285272897,False,1.0,5.142485739432998,2.362465888035028,1.0,0.7855844048495726,0.4321110038425483,0.5753122626477671,4468.0,1.3651081073257945,0.18437895574936813,0.6324960057013681,1641.0,92.0,0.21307584977918148,0.3644126181053423,3483.0,0.18437895574936813,0.9021362903231797,False,1641.0
Q6P179 (gene ERAP2):  Endoplasmic reticulum aminopeptidase 2,ERAP2,5,0.25,59334.4,154856.73223060078,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,0.975469302059606,0.338672634998202,0.6396139669022577,3156.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q9HCU0 (gene CD248):  Endosialin,CD248,14,0.7,511866.8,667672.8216369601,False,1,0.14285714285714285,3767.0,9227.227861064232,False,1.0,135.88181573244444,7.086208591369792,1.0,2.5531493157611114,0.010675372014664244,0.09155604787314313,603.5,1.937349401326182,0.0640792620539542,0.6324960057013681,227.0,116.0,0.00841151486953089,0.12693334809660636,346.0,0.00841151486953089,0.22079158127393178,False,227.0
Q96FX7 (gene TRMT61A):  tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,TRMT61A,10,0.5,542918.95,959685.439506585,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.357715743980127,0.01838776707017356,0.10329700408724621,1025.0,1.440267752895802,0.1621985286942558,0.6324960057013681,1375.0,105.0,0.02761027531757353,0.13185678880275506,1209.0,0.01838776707017356,0.25026939545396687,False,1025.0
Q8TDB6 (gene DTX3L):  E3 ubiquitin-protein ligase DTX3L,DTX3L,4,0.2,42974.275,129054.30110572401,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,0.8477605784543913,0.40461497897380794,0.6608477386411024,3625.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,3190.5
"Q8N5N7 (gene MRPL50):  39S ribosomal protein L50, mitochondrial",MRPL50,3,0.15,105885.5,311917.45294989506,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.864239194197232,0.3956732683628188,0.6608477386411024,3564.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3564.0
O60488 (gene ACSL4):  Long-chain-fatty-acid--CoA ligase 4,ACSL4,6,0.3,88316.0,281629.4897783256,False,2,0.2857142857142857,9895.857142857143,15759.859521025208,False,1.0,8.924542737040438,3.1577782522897477,1.0,0.07124035352189667,0.9432064655206701,1.0,5224.0,0.708514555550368,0.48518041463226413,0.6875376469288624,4209.0,73.0,0.8639873974111602,0.9742106998591914,5289.5,0.48518041463226413,1.0,False,4209.0
P00740 (gene F9):  Coagulation factor IX,F9,7,0.35,440015.65,1153984.0107893727,False,3,0.42857142857142855,514941.5714285714,1245251.7861589114,False,-1.0,0.8544962660102128,-0.22685390728123014,-1.0,-0.37049818833973425,0.7110113261662311,0.8490579607501472,4994.0,-0.13932763047933514,0.8903076039171209,1.0,5293.0,69.0,0.9745323845368701,1.0,5408.0,0.7110113261662311,1.0,False,4994.0
O95994 (gene AGR2):  Anterior gradient protein 2 homolog,AGR2,5,0.25,213347.5,440609.96121144376,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,1.2327368801189034,0.22914105590376882,0.6324960057013681,2128.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2128.0
Q9NZD8 (gene SPG21):  Maspardin,SPG21,2,0.1,8898.15,29147.153686552312,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7772141770795965,0.44432511557371646,0.6654119474301045,3983.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3983.0
Q8ND30 (gene PPFIBP2):  Liprin-beta-2,PPFIBP2,11,0.55,2811086.25,7093871.814663518,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.5488968201949644,0.010806426706669139,0.09155604787314313,668.5,1.0088532016110134,0.32271034661790543,0.6367660928456432,3021.0,108.5,0.018184404511696412,0.12702216069468614,798.5,0.010806426706669139,0.22079158127393178,False,668.5
Q96C01 (gene FAM136A):  Protein FAM136A,FAM136A,9,0.45,327439.15,525967.6436338337,False,1,0.14285714285714285,1427.7857142857142,3497.3464620352106,False,1.0,229.33353828552356,7.84130354329799,1.0,1.4483110998735067,0.1475300647473594,0.28772944304764503,3024.0,1.5780017955208512,0.1271362632782482,0.6324960057013681,971.0,96.0,0.1034948723941677,0.23350455995930847,2636.0,0.1034948723941677,0.5897329596022965,False,971.0
Q9Y2U8 (gene LEMD3):  Inner nuclear membrane protein Man1,LEMD3,4,0.2,10626.0,24775.19829789461,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,1.0919174703378616,0.2852809349464788,0.6334312970174262,2678.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,2678.0
P19634 (gene SLC9A1):  Sodium/hydrogen exchanger 1,SLC9A1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
P49711 (gene CTCF):  Transcriptional repressor CTCF,CTCF,9,0.45,153269.1,271166.217298339,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.173706511928416,0.029727183306054603,0.12419634145932897,1370.0,1.4389846678737899,0.16255844391669705,0.6324960057013681,1378.0,101.5,0.04096445534670084,0.14486896301032437,1629.0,0.029727183306054603,0.2949318884765883,False,1370.0
Q15018 (gene ABRAXAS2):  BRISC complex subunit Abraxas 2,ABRAXAS2,11,0.55,670600.55,1182013.1454754416,False,1,0.14285714285714285,130840.0,320491.237945751,False,1.0,5.125348135087701,2.3576500018291364,1.0,1.8657629615177354,0.062074536439565675,0.19656936539195796,1841.0,1.1478872878199453,0.2618811982419271,0.6324960057013681,2468.0,96.0,0.121258783569227,0.24502102491913522,2947.0,0.062074536439565675,0.45739401119610806,False,1841.0
Q9UM07 (gene PADI4):  Protein-arginine deiminase type-4,PADI4,10,0.5,484722.0,1027269.2398331608,False,1,0.14285714285714285,4467.285714285715,10942.57053522468,False,1.0,108.50481274153259,6.761615224742673,1.0,1.6551278053214054,0.09789857573826456,0.22197910211124447,2499.5,1.190188833889971,0.24515201914307932,0.6324960057013681,2286.0,100.0,0.06672304638821287,0.18251705398994866,2175.5,0.06672304638821287,0.46807874027394386,False,2175.5
O76070 (gene SNCG):  Gamma-synuclein,SNCG,15,0.75,3954361.1,5501548.142521066,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.43693177121688,0.0005883437887651409,0.032704588803487936,80.0,1.8299050251653226,0.0792141563359679,0.6324960057013681,365.0,122.5,0.00259934171921216,0.12693334809660636,77.0,0.0005883437887651409,0.09484330753011502,False,77.0
"P56385 (gene ATP5ME):  ATP synthase subunit e, mitochondrial",ATP5ME,6,0.3,2176980.0,5739390.610719051,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,0.9656634604467873,0.3434617864282946,0.6426576063737831,3188.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2620.0
