Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q9HAB8 (gene PPCS):  Phosphopantothenate--cysteine ligase,PPCS,35,0.5833333333333334,1621370.5666666667,3365240.2691456242,False,29,0.4603174603174603,760459.0,2264941.207629832,False,1.0,2.132094651604537,1.0922714861127438,1.0,1.3650344621766088,0.17224221877425705,0.5234074749915613,1955.0,1.6579210523543024,0.09992376784412393,0.514602153313294,1151.0,2244.0,0.05791753361704174,0.3614393363590701,956.0,0.05791753361704174,0.7859044857299569,False,956.0
P48723 (gene HSPA13):  Heat shock 70 kDa protein 13,HSPA13,4,0.06666666666666667,9180.1,35280.95008060298,False,1,0.015873015873015872,1870.3174603174602,14726.894409441456,False,1.0,4.908311123574442,2.295226700144216,1.0,1.4258763924978943,0.15390402490078928,0.5087744162003327,1761.0,1.4996554730761473,0.13630834842936707,0.5348603134899683,1519.0,1987.0,0.1535593538054768,0.5082333380664645,1795.0,0.13630834842936707,1.0,False,1519.0
Q9BQ52 (gene ELAC2):  Zinc phosphodiesterase ELAC protein 2,ELAC2,9,0.15,16987.133333333335,80030.85153498968,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.193125840235387,0.0014074159829618837,0.1001765300825563,80.0,1.670986964447727,0.09730878103019847,0.514602153313294,1127.0,2173.5,0.0015165585913878064,0.08784260734193837,102.0,0.0014074159829618837,0.21715457985389475,False,80.0
P24593 (gene IGFBP5):  Insulin-like growth factor-binding protein 5,IGFBP5,2,0.03333333333333333,6022.933333333333,37960.85465751382,False,3,0.047619047619047616,17108.809523809523,129501.392107227,False,-1.0,0.3520369622795475,-1.5062011816559024,-1.0,-0.4010277353900327,0.6883997039713503,0.9148381554539133,4439.5,-0.6323114236095629,0.52837640209455,0.783762708825481,4022.0,1864.0,0.7060980029734425,0.9252500993474506,4548.0,0.52837640209455,1.0,False,4022.0
P08514 (gene ITGA2B):  Integrin alpha-IIb,ITGA2B,9,0.15,73265.67833333333,334292.1226662514,False,5,0.07936507936507936,39817.98412698413,211722.90631385124,False,1.0,1.8400147555898523,0.879717335701282,1.0,1.2329363315894417,0.21759951914555575,0.5877633824669602,2196.5,0.6607317338721744,0.5100403709971999,0.7689083662758293,3955.0,2022.0,0.22758735747972625,0.602656979460296,2252.5,0.21759951914555575,1.0,False,2196.5
P19440 (gene GGT1):  Glutathione hydrolase 1 proenzyme,GGT1,13,0.21666666666666667,60939.86666666667,174414.79558459352,False,13,0.20634920634920634,107266.47619047618,420967.1024747982,False,1.0,0.5681166085654373,-0.8157410149235222,-1.0,0.1400872860656216,0.8885910257853021,1.0,5122.5,-0.7838220921070836,0.43467616412661836,0.713811724519517,3633.0,1893.0,0.9858618726703859,1.0,5533.0,0.43467616412661836,1.0,False,3633.0
Q9BTC0 (gene DIDO1):  Death-inducer obliterator 1,DIDO1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
"P17152 (gene TMEM11):  Transmembrane protein 11, mitochondrial",TMEM11,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
Q7Z5L7 (gene PODN):  Podocan,PODN,17,0.2833333333333333,38066.8,93268.7693689229,False,10,0.15873015873015872,45915.15873015873,282613.1907022308,False,1.0,0.829068243515998,-0.2704372349879038,-1.0,1.6688221841656217,0.09515262485538926,0.4234412647526773,1326.0,-0.20308181309019807,0.8394121969905508,0.9710942732684944,5157.0,2144.5,0.07598935464762657,0.39676601460797684,1141.0,0.07598935464762657,0.8544298166372304,False,1141.0
Q6QNY0 (gene BLOC1S3):  Biogenesis of lysosome-related organelles complex 1 subunit 3,BLOC1S3,7,0.11666666666666667,67893.83333333333,197533.31432184347,False,1,0.015873015873015872,4991.428571428572,39302.54787399609,False,1.0,13.602084523128754,3.7657558567108844,1.0,2.265884235008406,0.0234584721031497,0.2605973164909132,518.5,2.456369352044699,0.015454065118817575,0.4100414033949918,224.0,2084.0,0.021992767622582867,0.2496273332762364,521.5,0.015454065118817575,0.5102155093737655,False,224.0
P01833 (gene PIGR):  Polymeric immunoglobulin receptor,PIGR,27,0.45,320112.2,1621585.600864319,False,17,0.2698412698412698,178765.9841269841,713442.85961031,False,1.0,1.7906773571129826,0.8405054170418796,1.0,2.0835977693977212,0.037196770086372406,0.2970053568719512,700.0,0.6255715611047047,0.532774129574368,0.7852752104795089,4045.0,2198.0,0.06956442561017454,0.39079224405866414,1062.0,0.037196770086372406,0.6650674963505238,False,700.0
Q9UBG3 (gene CRNN):  Cornulin,CRNN,49,0.8166666666666667,20734635.55,75239391.68921907,False,22,0.3492063492063492,1741753.9523809524,9138283.104838934,False,1.0,11.904457298141422,3.5734299472363515,1.0,5.245807614047923,1.5559920508308053e-07,0.0009283048575256585,1.0,1.9720519104759255,0.05088493220965776,0.48623362299777434,616.0,2919.5,6.126244072331917e-08,0.00036549172135532217,1.0,6.126244072331917e-08,0.0010964751640659665,True,1.0
O00499 (gene BIN1):  Myc box-dependent-interacting protein 1,BIN1,35,0.5833333333333334,762910.4333333333,1614206.1246309422,False,20,0.31746031746031744,211740.12698412698,594372.8311983796,False,1.0,3.603050797201617,1.84921899157993,1.0,2.9644007635501306,0.0030327304078454345,0.12501485516386585,144.0,2.514986480554706,0.013215245326837951,0.40225588581589394,196.0,2494.5,0.0008011375586967226,0.07577291148564644,63.0,0.0008011375586967226,0.1801132421324598,False,63.0
Q96HN2 (gene AHCYL2):  Adenosylhomocysteinase 3,AHCYL2,8,0.13333333333333333,57032.666666666664,231446.89517076893,False,14,0.2222222222222222,158105.87142857144,508735.7038521529,False,-1.0,0.3607245331940248,-1.4710305494615086,-1.0,-1.2858014343330204,0.19851236952960727,0.562624606467286,2103.0,-1.395053522525592,0.1655551340070056,0.5683331885791866,1735.0,1714.0,0.18379949990949807,0.5384620260572897,2036.0,0.1655551340070056,1.0,False,1735.0
Q96SK2 (gene TMEM209):  Transmembrane protein 209,TMEM209,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
P08473 (gene MME):  Neprilysin,MME,5,0.08333333333333333,24596.183333333334,143493.09427001374,False,4,0.06349206349206349,6165.173015873016,32968.141096154315,False,1.0,3.989536589811481,1.9962211779242864,1.0,0.42237114288827865,0.6727541375768047,0.9134390497913556,4380.5,0.9842707539409735,0.3269464379055268,0.6381380402114618,2971.0,1929.5,0.6620668837857495,0.9024750523952494,4374.5,0.3269464379055268,1.0,False,2971.0
Q9HD89 (gene RETN):  Resistin,RETN,24,0.4,2042430.8333333333,4319798.768770097,False,26,0.4126984126984127,11812150.158730159,34536251.55011748,False,-1.0,0.17290931844645022,-2.5319124739452126,-1.0,-0.14331823825609077,0.886038852476043,1.0,5115.0,-2.157302310793291,0.032958939890445335,0.4462316058277278,438.0,1776.0,0.5184564505766571,0.8258215075320388,3741.0,0.032958939890445335,0.6518389276166232,False,438.0
Q8NDC0 (gene MAPK1IP1L):  MAPK-interacting and spindle-stabilizing protein-like,MAPK1IP1L,38,0.6333333333333333,3774888.5,5323519.854696334,False,35,0.5555555555555556,4696028.095238095,7440565.836139302,False,1.0,0.8038470859718747,-0.31500700802499965,-1.0,0.8778242093185584,0.3800391243673322,0.7015202400914307,3231.0,-0.7798357922979597,0.43701026646414254,0.7152820986900067,3645.0,1925.0,0.8565739732313288,1.0,5048.0,0.3800391243673322,1.0,False,3231.0
P80511 (gene S100A12):  Protein S100-A12,S100A12,42,0.7,36616755.63333333,69875345.2307511,False,48,0.7619047619047619,107389201.63492064,212408519.1213848,False,-1.0,0.34097241692712255,-1.5522730581950468,-1.0,-0.774540780019632,0.4386110622120569,0.7469377832269778,3485.5,-2.437290582194036,0.016252466264264645,0.4100414033949918,235.0,1610.0,0.15327444211112815,0.5082333380664645,1788.0,0.016252466264264645,0.5243118152914247,False,235.0
Q9BTD8 (gene RBM42):  RNA-binding protein 42,RBM42,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
Q9UJC5 (gene SH3BGRL2):  SH3 domain-binding glutamic acid-rich-like protein 2,SH3BGRL2,12,0.2,169899.33333333334,481138.73807481164,False,4,0.06349206349206349,53161.269841269845,316513.8116522588,False,1.0,3.1959231567911526,1.6762327203281233,1.0,2.2495957209857,0.024474620335294645,0.2605973164909132,555.0,1.5838400088725655,0.11584036055284991,0.525532713631998,1315.0,2154.0,0.022557916798041058,0.2515177562789423,532.5,0.022557916798041058,0.5795539715526286,False,532.5
Q9HCE6 (gene ARHGEF10L):  Rho guanine nucleotide exchange factor 10-like protein,ARHGEF10L,6,0.1,5551.816666666667,18688.137576630143,False,1,0.015873015873015872,805.6984126984127,6344.07564566612,False,1.0,6.890688342281894,2.784648107515028,1.0,2.0130555584013115,0.04410878484296723,0.3095917769095794,838.0,1.8883377122807998,0.06137508826023602,0.4892909840428416,744.0,2049.0,0.045778329752323724,0.32747423897165867,832.0,0.04410878484296723,0.7042453444419513,False,744.0
Q15166 (gene PON3):  Serum paraoxonase/lactonase 3,PON3,3,0.05,5992.266666666666,28479.35841615038,False,1,0.015873015873015872,3245.714285714286,25556.779842506894,False,1.0,1.846208919618979,0.884565819637947,1.0,1.0665786590844606,0.28616214153974506,0.6509723852666315,2552.0,0.558862222637918,0.5772885845085571,0.8149102637603839,4224.0,1953.0,0.3034228783741115,0.6704323043131714,2615.5,0.28616214153974506,1.0,False,2552.0
Q9Y3A4 (gene RRP7A):  Ribosomal RNA-processing protein 7 homolog A,RRP7A,2,0.03333333333333333,51638.0,299999.2489923933,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4610649348340587,0.1439976220798665,0.5003435138779753,1682.5,1.3550635079580342,0.17792170733314266,0.5759416276102227,1843.0,1953.0,0.14887502484777268,0.5039447599673988,1719.5,0.1439976220798665,1.0,False,1682.5
Q9Y3R4 (gene NEU2):  Sialidase-2,NEU2,32,0.5333333333333333,208516.9,523195.2291246452,False,22,0.3492063492063492,330040.7301587302,951955.7520624748,False,1.0,0.6317914152567892,-0.6624797609216039,-1.0,2.0568113970966677,0.03970437135556212,0.2970053568719512,793.5,-0.8642850848551462,0.389141429827906,0.6777277971077297,3425.0,2130.0,0.1817465989915673,0.5354568936215756,2025.0,0.03970437135556212,0.6741684094905938,False,793.5
Q13683 (gene ITGA7):  Integrin alpha-7,ITGA7,1,0.016666666666666666,392.1333333333333,3012.0332859308764,False,1,0.015873015873015872,293.55555555555554,2311.458755904357,False,1.0,1.3358062028681847,0.41771071855947484,1.0,0.03478726035319191,0.9722493792494705,1.0,5525.5,0.2025312132541116,0.8398416099905528,0.9712143913943861,5159.0,1892.0,0.9723632996372539,1.0,5457.0,0.8398416099905528,1.0,False,5159.0
O75695 (gene RP2):  Protein XRP2,RP2,12,0.2,133505.26666666666,628226.9183801573,False,6,0.09523809523809523,17534.68253968254,63539.32839296759,False,1.0,7.613782933162241,2.92861343965137,1.0,1.6431262719518036,0.1003568102035516,0.4373475015883045,1365.0,1.4455122734155974,0.1508990752948871,0.5518251533440655,1631.0,2098.0,0.08766510635589482,0.4170081030218195,1236.0,0.08766510635589482,0.8840502438957516,False,1236.0
Q3SY69 (gene ALDH1L2):  Mitochondrial 10-formyltetrahydrofolate dehydrogenase,ALDH1L2,8,0.13333333333333333,10895.2,30907.519098001598,False,6,0.09523809523809523,161249.25396825396,916890.2016461045,False,1.0,0.06756744438692058,-3.887527900883191,-1.0,0.6649544260257664,0.5060796428768768,0.8167986776727769,3672.5,-1.2591535591778353,0.21039853514993467,0.5961345073779628,2104.0,1953.0,0.5663212988689819,0.8502981507576977,3973.0,0.21039853514993467,1.0,False,2104.0
P01111 (gene NRAS):  GTPase NRas,NRAS,26,0.43333333333333335,353960.9666666667,1232608.0674379691,False,14,0.2222222222222222,363194.92063492065,1221412.0832105125,False,1.0,0.974575762367254,-0.037153751638256155,-1.0,2.49827651435318,0.012479880522602276,0.2206781950179117,335.5,-0.041382513082759996,0.9670591603652481,1.0,5521.0,2244.0,0.03163557680342699,0.29536439938849046,639.0,0.012479880522602276,0.4754867040957971,False,335.5
P41223 (gene BUD31):  Protein BUD31 homolog,BUD31,6,0.1,51789.0,185083.60520496315,False,10,0.15873015873015872,377071.85714285716,2593202.9251226555,False,-1.0,0.13734517445103817,-2.8641218718988197,-1.0,-0.9678493218194286,0.3331196272239888,0.6509723852666315,2974.5,-0.9613676213540069,0.3382845781694417,0.6438791968797195,3134.0,1789.0,0.3843430889854642,0.7136604011476126,3213.0,0.3331196272239888,1.0,False,2974.5
Q9Y4D1 (gene DAAM1):  Disheveled-associated activator of morphogenesis 1,DAAM1,6,0.1,5664.991666666667,20660.60853461882,False,4,0.06349206349206349,6348.41746031746,41159.13023918511,False,1.0,0.8923470614818445,-0.16432316669641062,-1.0,0.7405365874965169,0.45897446918590645,0.7665850176828438,3565.5,-0.1145604229107238,0.9089834333878648,1.0,5354.0,1960.0,0.4580969281173821,0.7768636364833149,3517.5,0.4580969281173821,1.0,False,3517.5
P34949 (gene MPI):  Mannose-6-phosphate isomerase,MPI,26,0.43333333333333335,1273700.375,2912949.0013033403,False,25,0.3968253968253968,685705.2698412698,1840062.8853199745,False,1.0,1.8575041362785274,0.8933654233516912,1.0,0.4108037562056457,0.6812164386722461,0.9148381554539133,4408.0,1.3340243282586537,0.1847012913805497,0.5782407920556405,1905.0,2038.0,0.40388622247651695,0.7305821335256885,3297.0,0.1847012913805497,1.0,False,1905.0
P13928 (gene ANXA8):  Annexin A8,ANXA8,13,0.21666666666666667,91722.63333333333,275726.70837709133,False,19,0.30158730158730157,244855.95238095237,628229.3552656843,False,-1.0,0.3745983401304233,-1.4165835879676756,-1.0,-1.0730402255953326,0.2832530682899467,0.6509723852666315,2506.0,-1.7214371311485184,0.08772718513547402,0.50824128011243,1029.0,1684.0,0.17768480049168256,0.5268725247183788,2012.0,0.08772718513547402,0.8840502438957516,False,1029.0
Q05193 (gene DNM1):  Dynamin-1,DNM1,18,0.3,57104.55,128296.98200392,False,5,0.07936507936507936,3967.257142857143,20630.39053132896,False,1.0,14.393962359717483,3.847391885702794,1.0,3.136958609349219,0.001707102248515876,0.1001765300825563,93.5,3.217187954213609,0.0016611856404650256,0.3663104055522725,24.0,2335.0,0.0009442262618007643,0.07577291148564644,74.0,0.0009442262618007643,0.18332156004591882,False,24.0
Q8IWA4 (gene MFN1):  Mitofusin-1,MFN1,3,0.05,3848.383333333333,23302.877483329296,False,5,0.07936507936507936,7351.809523809524,28142.49128188584,False,-1.0,0.5234606963559818,-0.9338468773129743,-1.0,-0.6601395015378818,0.5091643114758728,0.8167986776727769,3709.5,-0.7438946414738086,0.4583823426364658,0.7310101727263179,3741.0,1832.0,0.49610096564559736,0.8088822560140111,3657.5,0.4583823426364658,1.0,False,3657.5
P17275 (gene JUNB):  Transcription factor jun-B,JUNB,2,0.03333333333333333,11978.0,64604.10943585555,False,3,0.047619047619047616,7678.746031746032,38445.24654951455,False,-1.0,1.5598901108227552,0.6414443995009084,1.0,-0.4010277353900327,0.6883997039713503,0.9148381554539133,4439.5,0.4472927646653606,0.655463366153723,0.8573765495446419,4561.0,1866.0,0.7281968448249432,0.937091720623342,4634.0,0.655463366153723,1.0,False,4439.5
Q14746 (gene COG2):  Conserved oligomeric Golgi complex subunit 2,COG2,2,0.03333333333333333,1019.1833333333333,6037.130837552076,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4610649348340587,0.1439976220798665,0.5003435138779753,1682.5,1.3290218747141127,0.18634138560587424,0.5801275886239928,1913.0,1953.0,0.14887502484777268,0.5039447599673988,1719.5,0.1439976220798665,1.0,False,1682.5
P46736 (gene BRCC3):  Lys-63-specific deubiquitinase BRCC36,BRCC3,24,0.4,229655.56666666668,469171.8182950807,False,16,0.25396825396825395,155280.77777777778,406621.67482736445,False,1.0,1.4789697086258007,0.5645925043214519,1.0,1.7281311227104708,0.08396471881826316,0.40676035029347113,1196.0,0.9331181858510557,0.35261722252970296,0.654221497355161,3215.0,2158.0,0.10391203201974578,0.4459443534972219,1390.0,0.08396471881826316,0.8819692351178072,False,1196.0
Q9HCU4 (gene CELSR2):  Cadherin EGF LAG seven-pass G-type receptor 2,CELSR2,13,0.21666666666666667,13410.035,33175.72021000109,False,12,0.19047619047619047,24448.619047619046,68916.5441308126,False,1.0,0.5484986687114114,-0.8664399758920311,-1.0,0.3607935859488189,0.7182537579862772,0.9148381554539133,4680.0,-1.1137839864512447,0.2675794474656566,0.6381380402114618,2469.0,1915.5,0.8572067633771563,1.0,5049.0,0.2675794474656566,1.0,False,2469.0
Q7L5N7 (gene LPCAT2):  Lysophosphatidylcholine acyltransferase 2,LPCAT2,11,0.18333333333333332,29031.166666666668,92050.00897812135,False,7,0.1111111111111111,18324.698412698413,94705.54316902888,False,1.0,1.5842643633886362,0.6638130954721888,1.0,1.132761293542531,0.2573145100195672,0.6386463485273001,2390.0,0.6301468136221983,0.5297867565499297,0.7845646601818094,4028.0,2039.0,0.22161654840531997,0.5939642083495683,2226.0,0.22161654840531997,1.0,False,2226.0
Q9NUQ7 (gene UFSP2):  Ufm1-specific protease 2,UFSP2,2,0.03333333333333333,4927.666666666667,27830.830887504762,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4610649348340587,0.1439976220798665,0.5003435138779753,1682.5,1.3938805369592469,0.16590830041538077,0.5683331885791866,1738.0,1953.0,0.14887502484777268,0.5039447599673988,1719.5,0.1439976220798665,1.0,False,1682.5
Q9H773 (gene DCTPP1):  dCTP pyrophosphatase 1,DCTPP1,32,0.5333333333333333,1551431.0333333334,2458696.0427537602,False,26,0.4126984126984127,974783.1746031746,2209757.8889989504,False,1.0,1.5915652565128808,0.6704463108019494,1.0,1.3396792272711449,0.18034965380064394,0.5385215388261471,1996.5,1.3581523156888269,0.17694237504911817,0.5750579194327013,1832.0,2172.0,0.12290588293395384,0.48145534969400433,1523.0,0.12290588293395384,1.0,False,1523.0
P07902 (gene GALT):  Galactose-1-phosphate uridylyltransferase,GALT,36,0.6,952695.0666666667,2053593.9469997704,False,26,0.4126984126984127,424306.3333333333,993764.1255900449,False,1.0,2.245300132996101,1.1669083052977596,1.0,2.0767257659784173,0.0378268770983974,0.2970053568719512,736.5,1.8147253987223202,0.07204330150204516,0.4927247966404559,872.0,2293.0,0.02974993112737749,0.28443604023386876,624.0,0.02974993112737749,0.6399810905262047,False,624.0
Q9Y5J9 (gene TIMM8B):  Mitochondrial import inner membrane translocase subunit Tim8 B,TIMM8B,8,0.13333333333333333,127892.5,482375.9274073317,False,4,0.06349206349206349,77763.01587301587,330200.9438885249,False,1.0,1.6446442896093316,0.7177755857178916,1.0,1.3048436314811451,0.19194609863426526,0.5532127654357617,2064.0,0.6697797677551275,0.5042743410006838,0.7655218113002747,3930.0,2014.0,0.22485088220242466,0.5985039602249814,2240.5,0.19194609863426526,1.0,False,2064.0
Q9UPN7 (gene PPP6R1):  Serine/threonine-protein phosphatase 6 regulatory subunit 1,PPP6R1,8,0.13333333333333333,39536.86666666667,114291.81459134429,False,4,0.06349206349206349,24806.825396825396,121041.8572600797,False,1.0,1.593789855518253,0.6724614195492797,1.0,1.3048436314811451,0.19194609863426526,0.5532127654357617,2064.0,0.6875454685362444,0.4930548635495796,0.7571596694817997,3885.0,2021.0,0.19965878321418018,0.5656050810331429,2106.0,0.19194609863426526,1.0,False,2064.0
Q9BW83 (gene IFT27):  Intraflagellar transport protein 27 homolog,IFT27,25,0.4166666666666667,605273.6833333333,1472071.68708336,False,14,0.2222222222222222,316537.3015873016,1047553.3940526046,False,1.0,1.912171741833357,0.935212104889883,1.0,2.3164452947174916,0.020533968083553646,0.2552201116385022,476.0,1.247651053719282,0.21456808311413178,0.5976252025485108,2142.0,2266.5,0.021192371202621647,0.2474240442169095,511.0,0.020533968083553646,0.5593865460569911,False,476.0
"Q9NYK5 (gene MRPL39):  39S ribosomal protein L39, mitochondrial",MRPL39,3,0.05,6231.9,35703.030240069726,False,1,0.015873015873015872,4865.714285714285,38312.67259840605,False,1.0,1.2807780384919127,0.35702047527907554,1.0,1.0665786590844606,0.28616214153974506,0.6509723852666315,2552.0,0.2026781262089933,0.8397270278004738,0.9712143913943861,5158.0,1953.0,0.3034228783741115,0.6704323043131714,2615.5,0.28616214153974506,1.0,False,2552.0
Q9H832 (gene UBE2Z):  Ubiquitin-conjugating enzyme E2 Z,UBE2Z,17,0.2833333333333333,213415.66666666666,626789.6583816527,False,14,0.2222222222222222,143850.3650793651,459193.8739536031,False,1.0,1.4835948907563592,0.5690972045704681,1.0,0.7802681417766131,0.435233060730317,0.7469377832269778,3444.5,0.6987541482966944,0.48604656987633654,0.7531828145148634,3850.0,2010.5,0.42592332324809234,0.7475900401583169,3398.5,0.42592332324809234,1.0,False,3398.5
Q6ICL3 (gene TANGO2):  Transport and Golgi organization protein 2 homolog,TANGO2,11,0.18333333333333332,219598.16666666666,817937.9936186925,False,6,0.09523809523809523,65798.41269841269,280887.2033465207,False,1.0,3.337438665425842,1.7387413235720077,1.0,1.415055572641648,0.15705220283393218,0.5087744162003327,1792.0,1.3963557969208786,0.16516371208389244,0.5683331885791866,1730.0,2060.5,0.15167274937624123,0.5069353629012074,1785.0,0.15167274937624123,1.0,False,1730.0
Q9H270 (gene VPS11):  Vacuolar protein sorting-associated protein 11 homolog,VPS11,2,0.03333333333333333,1445.85,8164.496338466526,False,2,0.031746031746031744,521.8888888888889,3020.498950221509,False,1.0,2.7704172823219593,1.4701032924465145,1.0,0.04960830972485867,0.9604345245844625,1.0,5436.5,0.8330607689421017,0.40645180710768924,0.689673345052467,3516.0,1895.0,0.9409334387341475,1.0,5300.0,0.40645180710768924,1.0,False,3516.0
Q96GC9 (gene VMP1):  Vacuole membrane protein 1,VMP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
"Q9BRJ2 (gene MRPL45):  39S ribosomal protein L45, mitochondrial",MRPL45,2,0.03333333333333333,2521.2833333333333,15061.068681749937,False,3,0.047619047619047616,10877.603174603175,65698.76237860667,False,-1.0,0.23178666224818642,-2.1091305434783516,-1.0,-0.4010277353900327,0.6883997039713503,0.9148381554539133,4439.5,-0.9536050447189426,0.34218474924221876,0.6450511720846585,3164.0,1862.0,0.6842442509160699,0.9146764958470252,4459.5,0.34218474924221876,1.0,False,3164.0
Q96ST3 (gene SIN3A):  Paired amphipathic helix protein Sin3a,SIN3A,13,0.21666666666666667,28535.206666666665,89814.91290221958,False,5,0.07936507936507936,5165.963492063493,21340.44885226103,False,1.0,5.523694990292094,2.4656336584551526,1.0,2.153491250361076,0.03128009100538058,0.29346016089382787,628.0,1.9902216950024545,0.048820851150852586,0.48623362299777434,592.0,2153.0,0.030731910452718388,0.29108810853307643,629.0,0.030731910452718388,0.6507214123863445,False,592.0
Q13188 (gene STK3):  Serine/threonine-protein kinase 3,STK3,6,0.1,20406.383333333335,85381.32995706022,False,6,0.09523809523809523,8906.222222222223,32625.614525353645,False,1.0,2.291250186877823,1.1961349984335503,1.0,0.088966611237351,0.9291084452382026,1.0,5272.0,0.9873649225265143,0.3254340579158419,0.6381380402114618,2959.0,1903.0,0.902228131950557,1.0,5180.0,0.3254340579158419,1.0,False,2959.0
Q99590 (gene SCAF11):  Protein SCAF11,SCAF11,5,0.08333333333333333,6545.216666666666,26334.455036505347,False,1,0.015873015873015872,874.5555555555555,6886.257330705218,False,1.0,7.484049032225074,2.903819010518333,1.0,1.73611416361148,0.08254365048313422,0.40676035029347113,1175.0,1.6374327269790083,0.1041382113132265,0.5154093578436338,1204.0,2019.0,0.08152636840599518,0.40907175265783624,1187.5,0.08152636840599518,0.8819692351178072,False,1175.0
Q9NZN3 (gene EHD3):  EH domain-containing protein 3,EHD3,1,0.016666666666666666,4548.666666666667,34938.971625138336,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0288860759953207,0.30353321215115536,0.6509723852666315,2698.5,1.0249068560911625,0.3074517581106964,0.6381380402114618,2771.0,1921.5,0.313248040697477,0.6704323043131714,2725.5,0.30353321215115536,1.0,False,2698.5
P61244 (gene MAX):  Protein max,MAX,4,0.06666666666666667,66520.16666666667,300488.7411007367,False,2,0.031746031746031744,8288.730158730159,46588.325824710715,False,1.0,8.025374862587183,3.0045687816137274,1.0,0.8986943905753544,0.36881546569179036,0.6856818536357816,3191.0,1.506700597529908,0.1344937264982657,0.5348603134899683,1496.0,1960.0,0.34613335150114144,0.6806300511060678,3032.5,0.1344937264982657,1.0,False,1496.0
O14981 (gene BTAF1):  TATA-binding protein-associated factor 172,BTAF1,7,0.11666666666666667,54166.316666666666,239419.10964425895,False,1,0.015873015873015872,10689.047619047618,84165.64511806815,False,1.0,5.067459570960856,2.3412626736760025,1.0,2.265884235008406,0.0234584721031497,0.2605973164909132,518.5,1.3449951575658843,0.1811423253149967,0.5775546758841312,1865.0,2079.0,0.02566080670598134,0.26578536945813314,575.5,0.0234584721031497,0.5803590272921346,False,518.5
Q712K3 (gene UBE2R2):  Ubiquitin-conjugating enzyme E2 R2,UBE2R2,17,0.2833333333333333,266526.86666666664,551457.5168484111,False,8,0.12698412698412698,164707.3015873016,577994.7676871056,False,1.0,1.6181848897802404,0.6943764559322809,1.0,2.153828376724766,0.031253633465089165,0.29346016089382787,620.0,0.9905088879052593,0.323902064368901,0.6381380402114618,2951.0,2173.5,0.04166822844427233,0.3170770170070103,780.0,0.031253633465089165,0.6507214123863445,False,620.0
P25098 (gene GRK2):  Beta-adrenergic receptor kinase 1,GRK2,7,0.11666666666666667,15285.35,51601.09904121068,False,9,0.14285714285714285,15307.42857142857,57549.71378184154,False,-1.0,0.9985576563480859,-0.0020823641374868164,-1.0,-0.43160848135190727,0.666025993146482,0.9134390497913556,4348.0,-0.0022181384433213698,0.9982338358757719,1.0,5615.0,1851.0,0.7389428148661175,0.9450231154322094,4665.0,0.666025993146482,1.0,False,4348.0
P50750 (gene CDK9):  Cyclin-dependent kinase 9,CDK9,2,0.03333333333333333,2608.7833333333333,16202.075546147029,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4610649348340587,0.1439976220798665,0.5003435138779753,1682.5,1.2675869591863083,0.20737943893385752,0.5934021001190734,2083.0,1953.0,0.14887502484777268,0.5039447599673988,1719.5,0.1439976220798665,1.0,False,1682.5
